RemainingCapacityAlarm,RemainingTimeAlarm,BatteryMode,AtRate,AtRateTimeToFull,AtRateTimeToEmpty,AtRateOK,Temperature,Voltage,Current,AverageCurrent,MaxError,RelativeStateOfCharge,AbsoluteStateOfCharge,RemainingCapacity,FullChargeCapacity,RunTimeToEmpty,AverageTimeToEmpty,AverageTimeToFull,ChargingCurrent,ChargingVoltage,BatteryStatus,CycleCount,DesignCapacity,DesignVoltage,SpecificationInfo,ManufactureDate,SerialNumber,ManufacturerName,DeviceName,DeviceChemistry,VoltageCellFour,VoltageCellThree,VoltageCellTwo,VoltageCellOne,timestamp
285,10,24576,0,65535,65535,true,30.25,12311,1544,1560,2,49,34,969,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4192,4099,4019,"12:01:54 AM"
285,10,24576,0,65535,65535,true,30.25,12314,1542,1558,2,49,35,970,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4100,4019,"12:01:56 AM"
285,10,24576,0,65535,65535,true,30.25,12312,1540,1555,2,49,35,971,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4099,4020,"12:01:58 AM"
285,10,24576,0,65535,65535,true,30.25,12312,1538,1553,2,49,35,972,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4099,4019,"12:02:00 AM"
285,10,24576,0,65535,65535,true,30.25,12314,1536,1551,2,49,35,972,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4100,4019,"12:02:02 AM"
285,10,24576,0,65535,65535,true,30.25,12314,1535,1549,2,49,35,973,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4100,4020,"12:02:04 AM"
285,10,24576,0,65535,65535,true,30.35,12315,1532,1547,2,49,35,974,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4100,4019,"12:02:06 AM"
285,10,24576,0,65535,65535,true,30.25,12314,1530,1545,2,49,35,975,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4100,4019,"12:02:08 AM"
285,10,24576,0,65535,65535,true,30.25,12314,1528,1543,2,49,35,976,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4101,4019,"12:02:10 AM"
285,10,24576,0,65535,65535,true,30.25,12315,1526,1541,2,49,35,977,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4101,4019,"12:02:12 AM"
285,10,24576,0,65535,65535,true,30.25,12315,1524,1539,2,50,35,978,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4101,4019,"12:02:14 AM"
285,10,24576,0,65535,65535,true,30.25,12315,1522,1537,2,50,35,978,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4194,4101,4020,"12:02:16 AM"
285,10,24576,0,65535,65535,true,30.25,12315,1520,1535,2,50,35,979,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4195,4101,4019,"12:02:18 AM"
285,10,24576,0,65535,65535,true,30.25,12315,1518,1533,2,50,35,980,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4195,4101,4019,"12:02:20 AM"
285,10,24576,0,65535,65535,true,30.25,12316,1516,1531,2,50,35,981,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4195,4102,4019,"12:02:22 AM"
285,10,24576,0,65535,65535,true,30.25,12317,1514,1529,2,50,35,982,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4195,4102,4020,"12:02:24 AM"
285,10,24576,0,65535,65535,true,30.25,12317,1512,1527,2,50,35,983,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4196,4102,4020,"12:02:26 AM"
285,10,24576,0,65535,65535,true,30.25,12317,1510,1525,2,50,35,983,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4196,4102,4019,"12:02:28 AM"
285,10,24576,0,65535,65535,true,30.25,12319,1507,1522,2,50,35,985,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4196,4103,4021,"12:02:31 AM"
285,10,24576,0,65535,65535,true,30.25,12318,1506,1521,2,50,35,985,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4197,4103,4019,"12:02:32 AM"
285,10,24576,0,65535,65535,true,30.25,12319,1504,1519,2,50,35,986,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4196,4103,4019,"12:02:34 AM"
285,10,24576,0,65535,65535,true,30.25,12320,1502,1517,2,50,35,987,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4197,4103,4019,"12:02:36 AM"
285,10,24576,0,65535,65535,true,30.35,12319,1499,1515,2,50,35,988,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4197,4103,4019,"12:02:38 AM"
285,10,24576,0,65535,65535,true,30.25,12319,1497,1513,2,50,35,988,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4197,4103,4019,"12:02:40 AM"
285,10,24576,0,65535,65535,true,30.35,12320,1495,1511,2,50,35,989,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4103,4019,"12:02:42 AM"
285,10,24576,0,65535,65535,true,30.35,12320,1493,1509,2,50,35,990,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4103,4019,"12:02:44 AM"
285,10,24576,0,65535,65535,true,30.25,12322,1492,1506,2,50,35,991,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4104,4020,"12:02:46 AM"
285,10,24576,0,65535,65535,true,30.35,12322,1489,1504,2,50,35,992,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4104,4020,"12:02:48 AM"
285,10,24576,0,65535,65535,true,30.25,12322,1487,1502,2,50,35,993,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4103,4019,"12:02:50 AM"
285,10,24576,0,65535,65535,true,30.25,12322,1485,1500,2,50,35,993,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4104,4020,"12:02:52 AM"
285,10,24576,0,65535,65535,true,30.25,12323,1483,1497,2,50,35,995,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4105,4020,"12:02:54 AM"
285,10,24576,0,65535,65535,true,30.25,12323,1481,1496,2,50,35,995,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4198,4105,4019,"12:02:56 AM"
285,10,24576,0,65535,65535,true,30.25,12323,1479,1494,2,50,35,996,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4199,4105,4019,"12:02:58 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1476,1491,2,50,35,997,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4199,4106,4020,"12:03:01 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1475,1490,2,51,36,998,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4199,4106,4019,"12:03:02 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1474,1488,2,51,36,998,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4106,4019,"12:03:04 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1471,1486,2,51,36,999,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4106,4019,"12:03:06 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1469,1484,2,51,36,1000,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4105,4019,"12:03:08 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1467,1482,2,51,36,1001,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4106,4019,"12:03:10 AM"
285,10,24576,0,65535,65535,true,30.25,12326,1465,1480,2,51,36,1002,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4107,4019,"12:03:12 AM"
285,10,24576,0,65535,65535,true,30.25,12325,1463,1478,2,51,36,1002,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4200,4106,4020,"12:03:14 AM"
285,10,24576,0,65535,65535,true,30.25,12327,1461,1475,2,51,36,1003,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4201,4107,4020,"12:03:16 AM"
285,10,24576,0,65535,65535,true,30.25,12326,1459,1473,2,51,36,1004,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4201,4106,4019,"12:03:18 AM"
285,10,24576,0,65535,65535,true,30.25,12327,1457,1471,2,51,36,1005,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4201,4107,4019,"12:03:20 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1455,1469,2,51,36,1006,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4110,4021,"12:03:22 AM"
285,10,24576,0,65535,65535,true,30.25,12329,1453,1467,2,51,36,1006,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4107,4019,"12:03:24 AM"
285,10,24576,0,65535,65535,true,30.25,12328,1451,1465,2,51,36,1007,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4201,4107,4020,"12:03:26 AM"
285,10,24576,0,65535,65535,true,30.25,12328,1449,1463,2,51,36,1009,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4201,4108,4019,"12:03:28 AM"
285,10,24576,0,65535,65535,true,30.25,12330,1447,1461,2,51,36,1009,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4108,4020,"12:03:30 AM"
285,10,24576,0,65535,65535,true,30.25,12329,1445,1459,2,51,36,1010,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4108,4019,"12:03:32 AM"
285,10,24576,0,65535,65535,true,30.25,12330,1443,1457,2,51,36,1011,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4108,4019,"12:03:34 AM"
285,10,24576,0,65535,65535,true,30.25,12330,1441,1455,2,51,36,1012,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4109,4020,"12:03:36 AM"
285,10,24576,0,65535,65535,true,30.25,12330,1439,1453,2,51,36,1013,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4202,4108,4019,"12:03:38 AM"
285,10,24576,0,65535,65535,true,30.25,12331,1438,1451,2,51,36,1013,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4203,4109,4019,"12:03:40 AM"
285,10,24576,0,65535,65535,true,30.25,12332,1435,1449,2,51,36,1014,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4109,4020,"12:03:42 AM"
285,10,24576,0,65535,65535,true,30.25,12332,1433,1447,2,51,36,1015,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4203,4109,4020,"12:03:44 AM"
285,10,24576,0,65535,65535,true,30.25,12332,1431,1445,2,51,36,1016,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4203,4109,4019,"12:03:46 AM"
285,10,24576,0,65535,65535,true,30.25,12333,1430,1443,2,51,36,1016,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4109,4020,"12:03:48 AM"
285,10,24576,0,65535,65535,true,30.25,12332,1428,1441,2,51,36,1017,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4109,4019,"12:03:50 AM"
285,10,24576,0,65535,65535,true,30.25,12333,1426,1439,2,52,36,1018,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4110,4019,"12:03:52 AM"
285,10,24576,0,65535,65535,true,30.25,12333,1424,1438,2,52,36,1019,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4110,4020,"12:03:54 AM"
285,10,24576,0,65535,65535,true,30.25,12333,1422,1436,2,52,36,1020,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4204,4111,4019,"12:03:56 AM"
285,10,24576,0,65535,65535,true,30.25,12333,1420,1434,2,52,36,1020,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4205,4110,4019,"12:03:58 AM"
285,10,24576,0,65535,65535,true,30.25,12335,1418,1432,2,52,36,1021,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4205,4111,4020,"12:04:00 AM"
285,10,24576,0,65535,65535,true,30.25,12334,1416,1430,2,52,36,1022,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4113,4021,"12:04:02 AM"
285,10,24576,0,65535,65535,true,30.25,12335,1414,1428,2,52,36,1023,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4111,4020,"12:04:04 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1412,1426,2,52,36,1024,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4114,4019,"12:04:06 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1410,1424,2,52,36,1024,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4112,4020,"12:04:08 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1408,1422,2,52,36,1025,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4112,4021,"12:04:10 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1406,1420,2,52,36,1026,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4113,4021,"12:04:12 AM"
285,10,24576,0,65535,65535,true,30.25,12336,1404,1418,2,52,37,1027,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4206,4112,4020,"12:04:14 AM"
285,10,24576,0,65535,65535,true,30.25,12338,1402,1416,2,52,37,1027,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4207,4113,4020,"12:04:16 AM"
285,10,24576,0,65535,65535,true,30.25,12337,1400,1414,2,52,37,1028,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4207,4113,4020,"12:04:18 AM"
285,10,24576,0,65535,65535,true,30.25,12342,1398,1412,2,52,37,1029,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4113,4021,"12:04:20 AM"
285,10,24576,0,65535,65535,true,30.25,12345,1396,1410,2,52,37,1030,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4115,4021,"12:04:22 AM"
285,10,24576,0,65535,65535,true,30.25,12340,1394,1408,2,52,37,1031,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4207,4114,4020,"12:04:24 AM"
285,10,24576,0,65535,65535,true,30.25,12340,1392,1406,2,52,37,1031,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4113,4020,"12:04:26 AM"
285,10,24576,0,65535,65535,true,30.25,12340,1391,1404,2,52,37,1032,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4207,4113,4020,"12:04:28 AM"
285,10,24576,0,65535,65535,true,30.25,12344,1389,1402,2,52,37,1033,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4115,4021,"12:04:30 AM"
285,10,24576,0,65535,65535,true,30.25,12348,1387,1401,2,52,37,1034,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4117,4020,"12:04:32 AM"
285,10,24576,0,65535,65535,true,30.15,12345,1385,1399,2,52,37,1034,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4114,4020,"12:04:34 AM"
285,10,24576,0,65535,65535,true,30.25,12346,1383,1397,2,52,37,1035,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4115,4022,"12:04:36 AM"
285,10,24576,0,65535,65535,true,30.15,12347,1381,1395,2,52,37,1036,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4116,4020,"12:04:38 AM"
285,10,24576,0,65535,65535,true,30.15,12343,1379,1393,2,52,37,1037,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4208,4115,4020,"12:04:40 AM"
285,10,24576,0,65535,65535,true,30.25,12347,1377,1391,2,53,37,1038,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4117,4022,"12:04:42 AM"
285,10,24576,0,65535,65535,true,30.15,12343,1375,1389,2,53,37,1038,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4115,4019,"12:04:44 AM"
285,10,24576,0,65535,65535,true,30.25,12344,1374,1387,2,53,37,1039,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4115,4020,"12:04:46 AM"
285,10,24576,0,65535,65535,true,30.15,12344,1372,1385,2,53,37,1040,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4115,4020,"12:04:48 AM"
285,10,24576,0,65535,65535,true,30.15,12345,1370,1383,2,53,37,1041,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4115,4020,"12:04:50 AM"
285,10,24576,0,65535,65535,true,30.15,12345,1368,1382,2,53,37,1041,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4115,4020,"12:04:52 AM"
285,10,24576,0,65535,65535,true,30.25,12346,1366,1380,2,53,37,1042,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4116,4020,"12:04:54 AM"
285,10,24576,0,65535,65535,true,30.15,12346,1364,1378,2,53,37,1043,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4209,4116,4020,"12:04:56 AM"
285,10,24576,0,65535,65535,true,30.15,12352,1362,1376,2,53,37,1044,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4116,4020,"12:04:58 AM"
285,10,24576,0,65535,65535,true,30.25,12346,1360,1374,2,53,37,1044,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4115,4019,"12:05:00 AM"
285,10,24576,0,65535,65535,true,30.25,12350,1358,1372,2,53,37,1045,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4117,4020,"12:05:02 AM"
285,10,24576,0,65535,65535,true,30.25,12347,1357,1370,2,53,37,1046,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4210,4117,4019,"12:05:04 AM"
285,10,24576,0,65535,65535,true,30.25,12347,1355,1368,2,53,37,1047,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4116,4021,"12:05:06 AM"
285,10,24576,0,65535,65535,true,30.25,12355,1353,1366,2,53,37,1047,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4212,4118,4021,"12:05:08 AM"
285,10,24576,0,65535,65535,true,30.25,12347,1351,1365,2,53,37,1048,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4116,4020,"12:05:10 AM"
285,10,24576,0,65535,65535,true,30.25,12355,1349,1363,2,53,37,1049,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4212,4118,4021,"12:05:12 AM"
285,10,24576,0,65535,65535,true,30.25,12350,1347,1361,2,53,37,1050,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4117,4020,"12:05:14 AM"
285,10,24576,0,65535,65535,true,30.15,12349,1345,1359,2,53,37,1050,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4118,4020,"12:05:16 AM"
285,10,24576,0,65535,65535,true,30.25,12349,1343,1357,2,53,37,1051,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4117,4020,"12:05:18 AM"
285,10,24576,0,65535,65535,true,30.25,12350,1341,1355,2,53,37,1052,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4211,4119,4021,"12:05:20 AM"
285,10,24576,0,65535,65535,true,30.25,12351,1340,1353,2,53,37,1053,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4212,4119,4020,"12:05:22 AM"
285,10,24576,0,65535,65535,true,30.15,12350,1338,1351,2,53,37,1053,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4212,4118,4020,"12:05:24 AM"
285,10,24576,0,65535,65535,true,30.15,12352,1336,1350,2,53,37,1054,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4119,4021,"12:05:26 AM"
285,10,24576,0,65535,65535,true,30.15,12352,1335,1348,2,53,38,1055,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4119,4020,"12:05:28 AM"
285,10,24576,0,65535,65535,true,30.25,12352,1332,1346,2,53,38,1056,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4212,4118,4021,"12:05:30 AM"
285,10,24576,0,65535,65535,true,30.15,12352,1331,1344,2,53,38,1056,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4118,4021,"12:05:32 AM"
285,10,24576,0,65535,65535,true,30.15,12353,1329,1342,2,53,38,1057,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4214,4119,4021,"12:05:34 AM"
285,10,24576,0,65535,65535,true,30.15,12352,1327,1340,2,54,38,1058,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4118,4020,"12:05:36 AM"
285,10,24576,0,65535,65535,true,30.15,12353,1325,1338,2,54,38,1059,1995,65535,65535,95,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4119,4021,"12:05:38 AM"
285,10,24576,0,65535,65535,true,30.15,12354,1323,1337,2,54,38,1059,1995,65535,65535,95,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4215,4120,4021,"12:05:40 AM"
285,10,24576,0,65535,65535,true,30.15,12353,1321,1335,2,54,38,1060,1995,65535,65535,95,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4213,4119,4020,"12:05:42 AM"
